Hour,DTE 2019 kWh,CE 2019 kWh,CE+DTE 2019 kWh,Zone 7 Overall 2019 kWh
5689,4438675.39,3404186.0,7842861.39,8936256.548903227
5690,4317749.45,3320695.0,7638444.45,8703341.273731984
5691,4225757.82,3328876.0,7554633.82,8607846.370282568
5692,4174708.11,3360842.0,7535550.109999999,8586102.147098627
5693,4232526.86,3509755.0,7742281.86,8821654.946381712
5694,4509885.66,3798302.0,8308187.66,9466455.250740059
5695,4953307.53,4022074.0,8975381.530000001,10226664.477155522
5696,5155696.58,4148530.0,9304226.58,10601354.731835248
5697,5421293.79,4334027.0,9755320.79,11115337.242532765
5698,5680726.54,4450239.0,10130965.54,11543351.673787251
5699,5908126.55,4551839.0,10459965.55,11918218.491872346
5700,6049702.21,4620683.0,10670385.21,12157973.342964135
5701,6248340.39,4623190.0,10871530.39,12387160.73295769
5702,6326477.98,4634453.0,10960930.98,12489024.90830598
5703,6235332.02,4624474.0,10859806.02,12373801.835868437
5704,6151340.3100000005,4576725.0,10728065.31,12223694.786418892
5705,6045087.149999999,4514334.0,10559421.149999999,12031539.474180957
5706,5902392.34,4458662.0,10361054.34,11805517.794490462
5707,5806152.92,4370094.0,10176246.92,11594945.857140323
5708,5757575.29,4461843.0,10219418.29,11644135.868120182
5709,5748685.89,4395972.0,10144657.89,11558952.912451675
5710,5597886.35,4192970.0,9790856.35,11155826.913964909
5711,5280855.71,3978852.0,9259707.71,10550629.362125857
5712,4962011.680000001,3787220.0,8749231.68,9968986.446446884
5713,4736079.9,3675300.0,8411379.9,9584033.808442453
5714,4602306.35,3591682.0,8193988.35,9336335.096740022
5715,4505335.3100000005,3572063.0,8077398.3100000005,9203490.91440941
5716,4448864.33,3598799.0,8047663.33,9169610.497997193
5717,4558768.77,3758848.0,8317616.77,9477198.899237437
5718,4846064.46,4098359.0,8944423.46,10191390.456358513
5719,5368065.45,4310167.0,9678232.45,11027501.80226253
5720,5661634.4,4482107.0,10143741.4,11557908.652027164
5721,5856898.99,4648545.0,10505443.99,11970037.207909083
5722,6158354.71,4774110.0,10932464.71,12456590.076289862
5723,6521491.43,4822650.0,11344141.43,12925659.794877736
5724,6739487.45,4907472.0,11646959.45,13270694.518786186
5725,6873814.569999999,5026683.0,11900497.57,13559579.094527315
5726,7115871.72,5123681.0,12239552.719999999,13945902.86769639
5727,7303469.64,5207560.0,12511029.64,14255227.141528301
5728,7486661.720000001,5245029.0,12731690.72,14506651.197517905
5729,7612086.81,5239535.0,12851621.809999999,14643302.214938166
5730,7591969.66,5123384.0,12715353.66,14488036.54246344
5731,7508332.72,4933885.0,12442217.719999999,14176821.960030809
5732,7200521.3,4896907.0,12097428.3,13783964.48630367
5733,6955393.4,4780550.0,11735943.4,13372083.9691912
5734,6615737.96,4442230.0,11057967.96,12599590.084061407
5735,6105979.109999999,4125793.0,10231772.11,11658211.968587765
5736,5550120.03,3874191.0,9424311.030000001,10738180.48960042
5737,5131336.23,3703373.0,8834709.23,10066380.659858033
5738,4847714.35,3567462.0,8415176.35,9588359.53211498
5739,4711628.5,3498161.0,8209789.5,9354339.129088184
5740,4586151.75,3481518.0,8067669.75,9192406.068753174
5741,4601975.2700000005,3599953.0,8201928.2700000005,9345381.943110181
5742,4769142.34,3885235.0,8654377.34,9860908.198615339
5743,5127840.71,4051782.0,9179622.71,10459379.489135444
5744,5327280.26,4209420.0,9536700.26,10866238.215304237
5745,5697545.28,4432957.0,10130502.280000001,11542823.829419874
5746,5983152.899999999,4566285.0,10549437.899999999,12020164.43148218
5747,6256222.63,4614182.0,10870404.629999999,12385878.027619388
5748,6431099.25,4620823.0,11051922.25,12592701.524785176
5749,6461288.06,4621453.0,11082741.059999999,12627816.870957563
5750,6712951.15,4633939.0,11346890.15,12928791.721591681
5751,6769797.75,4583834.0,11353631.75,12936473.186831765
5752,6766701.239999999,4548354.0,11315055.239999998,12892518.618087137
5753,6740005.08,4466941.0,11206946.08,12769337.658867557
5754,6574655.34,4353194.0,10927849.34,12451331.26469838
5755,6223363.49,4289354.0,10512717.49,11978324.726810196
5756,6012861.399999999,4344728.0,10357589.399999999,11801569.797550716
5757,5954605.47,4285272.0,10239877.469999999,11667447.319409287
5758,5768618.72,4069692.0,9838310.719999999,11209897.029908469
5759,5343582.67,3783613.0,9127195.67,10399643.449411858
5760,4996917.279999999,3602330.0,8599247.28,9798092.303342141
5761,4699255.83,3450489.0,8149744.83,9285923.464341337
5762,4534947.18,3375167.0,7910114.18,9012885.237743221
5763,4396577.100000001,3301028.0,7697605.100000001,8770749.674787493
5764,4343186.63,3340248.0,7683434.63,8754603.660081686
5765,4360174.17,3475529.0,7835703.17,8928100.381508116
5766,4594985.640000001,3777874.0,8372859.640000001,9540143.331667056
5767,4942523.78,3955680.0,8898203.780000001,10138727.161988063
5768,5079574.16,4075831.0,9155405.16,10431785.70301271
5769,5406466.66,4286862.0,9693328.66,11044702.616961122
5770,5804501.7,4431910.0,10236411.7,11663498.37675693
5771,5991437.65,4515412.0,10506849.65,11971638.834886266
5772,6154216.37,4582353.0,10736569.370000001,12233384.421118312
5773,6275769.99,4635221.0,10910990.99,12432122.64515255
5774,6484907.44,4803323.0,11288230.440000001,12861954.09797734
5775,6527106.49,4885011.0,11412117.49,13003112.586803673
5776,6969037.75,4958188.0,11927225.75,13590033.5245737
5777,7099113.11,4908617.0,12007730.11,13681761.221710175
5778,7045710.0,4899629.0,11945339.0,13610671.993225055
5779,6936413.82,4802762.0,11739175.82,13375767.029869873
5780,6607114.97,4813447.0,11420561.969999999,13012734.335289283
5781,6597462.029999999,4781664.0,11379126.03,12965521.695441142
5782,6407681.319999999,4447776.0,10855457.32,12368846.871484678
5783,6049464.58,4149861.0,10199325.58,11621241.977434872
5784,5693366.41,3855165.0,9548531.41,10879718.778890807
5785,5368847.680000001,3664363.0,9033210.68,10292555.750086075
5786,4967262.95,3526773.0,8494035.95,9678213.168677067
5787,4819300.21,3438247.0,8257547.21,9408754.87450634
5788,4664236.28,3405220.0,8069456.28,9194441.663878273
5789,4684249.34,3496506.0,8180755.34,9321257.235944858
5790,4803396.98,3717090.0,8520486.98,9708351.810469735
5791,5113430.87,3884270.0,8997700.870000001,10252095.41853318
5792,5273326.27,4064047.0,9337373.27,10639122.494244596
5793,5559449.07,4247388.0,9806837.07,11174035.550667105
5794,6076424.97,4391251.0,10467675.969999999,11927003.843008045
5795,6299478.11,4443901.0,10743379.11,12241143.525945652
5796,6409744.109999999,4489539.0,10899283.11,12418782.536980145
5797,6411677.01,4522848.0,10934525.01,12458937.608453466
5798,6609833.99,4551944.0,11161777.99,12717872.559589045
5799,6722635.41,4536419.0,11259054.41,12828710.55634202
5800,6762313.57,4496937.0,11259250.57,12828934.06355418
5801,6787284.5,4419054.0,11206338.5,12768645.37444686
5802,6577825.38,4327487.0,10905312.379999999,12425652.364310168
5803,6308532.85,4177861.0,10486393.85,11948331.234812377
5804,5990188.38,4113693.0,10103881.379999999,11512491.635577198
5805,5765489.06,4033859.0,9799348.059999999,11165502.476916416
5806,5503164.62,3803577.0,9306741.620000001,10604220.400569292
5807,5137109.56,3482870.0,8619979.559999999,9821714.928263184
5808,4765160.4,3219001.0,7984161.4,9097255.5870008
5809,4485533.75,3034165.0,7519698.75,8568040.904834468
5810,4308355.87,2939353.0,7247708.87,8258132.1578196995
5811,4124463.06,2858068.0,6982531.0600000005,7955985.170464066
5812,4014762.21,2822565.0,6837327.21,7790538.047154844
5813,3938058.24,2866176.0,6804234.24,7752831.494000377
5814,4032909.71,2981685.0,7014594.71,7992518.903249345
5815,4086763.24,3073769.0,7160532.24,8158801.990931615
5816,4107643.96,3207160.0,7314803.96,8334581.1612632945
5817,4301516.63,3360186.0,7661702.63,8729841.941409929
5818,4525627.39,3469496.0,7995123.39,9109745.818570035
5819,4706111.97,3533925.0,8240036.97,9388803.48315925
5820,4855630.42,3551910.0,8407540.42,9579659.05583773
5821,4935682.56,3583038.0,8518720.559999999,9706339.128935765
5822,5039599.74,3606193.0,8645792.74,9851126.795610113
5823,5135690.44,3625919.0,8761609.440000001,9983089.824456574
5824,5162546.64,3658291.0,8820837.64,10050575.192845795
5825,5038758.24,3724904.0,8763662.24,9985428.811024278
5826,4983026.569999999,3702924.0,8685950.57,9896883.140581964
5827,4864140.51,3630717.0,8494857.51,9679149.264645778
5828,4747525.21,3661867.0,8409392.21,9581769.009041263
5829,4825059.720000001,3628478.0,8453537.72,9632068.967592765
5830,4710127.83,3479597.0,8189724.83,9331477.1875374
5831,4479416.65,3299507.0,7778923.65,8863405.070420438
5832,4243119.84,3095213.0,7338332.84,8361390.2679824885
5833,4082588.26,2958213.0,7040801.26,8022378.981404017
5834,3937499.22,2879959.0,6817458.220000001,7767899.065898083
5835,3814731.91,2821826.0,6636557.91,7561778.939639403
5836,3747818.45,2820814.0,6568632.45,7484383.802000452
5837,3732706.97,2858564.0,6591270.970000001,7510178.421151241
5838,3759683.37,2915474.0,6675157.37,7605759.657907475
5839,3821481.61,3013644.0,6835125.609999999,7788029.515964537
5840,3840137.43,3156944.0,6997081.43,7972564.048087385
5841,3970045.31,3260088.0,7230133.3100000005,8238106.340029409
5842,4153076.13,3352486.0,7505562.13,8551933.459251476
5843,4298684.34,3398709.0,7697393.34,8770508.392735867
5844,4386623.76,3441789.0,7828412.76,8919793.595136784
5845,4431642.79,3457089.0,7888731.79,8988521.86917568
5846,4440924.48,3478372.0,7919296.48,9023347.667770816
5847,4447540.72,3461135.0,7908675.72,9011246.238026647
5848,4473728.8,3495945.0,7969673.8,9080748.230318075
5849,4479043.99,3540695.0,8019738.99,9137793.147952352
5850,4500523.12,3569601.0,8070124.12,9195202.609313473
5851,4485639.49,3555672.0,8041311.49,9162373.130284693
5852,4464633.41,3634520.0,8099153.41,9228278.95351653
5853,4585206.7700000005,3587872.0,8173078.7700000005,9312510.453931972
5854,4539072.2700000005,3447349.0,7986421.2700000005,9099830.511774164
5855,4365038.92,3251028.0,7616066.92,8677844.02992429
5856,4166955.06,3075843.0,7242798.0600000005,8252536.718114636
5857,3999660.89,2958429.0,6958089.890000001,7928136.588854063
5858,3895626.57,2863766.0,6759392.57,7701738.321843568
5859,3808276.47,2814435.0,6622711.470000001,7546002.12885874
5860,3739997.35,2822984.0,6562981.35,7477944.866403821
5861,3725025.71,2880378.0,6605403.71,7526281.445812619
5862,3805273.85,2966576.0,6771849.85,7715932.305958021
5863,3921419.77,3041267.0,6962686.77,7933374.332703125
5864,3900864.66,3184184.0,7085048.66,8072795.034724314
5865,4124840.31,3368124.0,7492964.3100000005,8537579.342064038
5866,4454911.95,3576624.0,8031535.95,9151234.755015759
5867,4771915.67,3757728.0,8529643.67,9718785.060135871
5868,5040097.64,3887569.0,8927666.64,10172297.521392874
5869,5305804.03,3986528.0,9292332.030000001,10587801.929478027
5870,5528670.68,4051752.0,9580422.68,10916056.099699985
5871,5702775.71,4132881.0,9835656.71,11206873.016979517
5872,5779627.29,4195195.0,9974822.29,11365440.058243638
5873,5874525.5200000005,4253845.0,10128370.52,11540394.874818562
5874,5791251.02,4271696.0,10062947.02,11465850.502394408
5875,5624712.800000001,4189675.0,9814387.8,11182638.948974965
5876,5520437.48,4272019.0,9792456.48,11157650.122546645
5877,5575982.71,4170718.0,9746700.71,11105515.413161883
5878,5454315.76,3919461.0,9373776.76,10680601.096216347
5879,5096605.5600000005,3598154.0,8694759.56,9906920.216422305
5880,4763654.17,3434155.0,8197809.17,9340688.587902155
5881,4484585.57,3313374.0,7797959.57,8885094.841067323
5882,4295525.49,3249940.0,7545465.49,8597399.857851598
5883,4166792.87,3222721.0,7389513.87,8419706.587980222
5884,4120459.07,3264990.0,7385449.07,8415075.102886492
5885,4230453.05,3441298.0,7671751.05,8741291.239639988
5886,4529878.08,3779370.0,8309248.08,9467663.506846901
5887,5071805.45,4074661.0,9146466.45,10421600.82254573
5888,5350304.0600000005,4237282.0,9587586.06,10924218.146465074
5889,5569084.11,4416389.0,9985473.11,11377575.73873616
5890,5810022.97,4502099.0,10312121.969999999,11749763.626448756
5891,6063762.78,4536470.0,10600232.780000001,12078040.767232489
5892,6248531.55,4561751.0,10810282.55,12317374.160928754
5893,6319935.899999999,4637979.0,10957914.899999999,12485588.34818949
5894,6284688.72,4768208.0,11052896.719999999,12593811.848363034
5895,6499763.45,4808346.0,11308109.45,12884604.49615022
5896,6591204.45,4808509.0,11399713.45,12988979.265025962
5897,6653959.33,4743508.0,11397467.33,12986420.007178409
5898,6708256.44,4706719.0,11414975.440000001,13006368.971576266
5899,6544752.24,4632249.0,11177001.24,12735218.125288006
5900,6440881.86,4728867.0,11169748.86,12726954.670784937
5901,6561933.680000001,4701136.0,11263069.68,12833285.606320446
5902,6293532.64,4462480.0,10756012.64,12255538.33156369
5903,5902056.29,4134407.0,10036463.29,11435674.60180363
5904,5494695.21,3914989.0,9409684.21,10721514.503869588
5905,5202720.34,3719220.0,8921940.34,10165772.901954714
5906,5030977.0,3590198.0,8621175.0,9823077.027884433
5907,4757740.7,3507944.0,8265684.7,9418026.834660685
5908,4613034.86,3497446.0,8110480.86,9241185.594882645
5909,4628084.03,3618857.0,8246941.03,9396670.057400597
5910,4941551.56,3903605.0,8845156.559999999,10078284.481242672
5911,5347402.74,4074376.0,9421778.74,10735295.165995812
5912,5513786.45,4191195.0,9704981.45,11057979.954883128
5913,5779721.03,4345305.0,10125026.030000001,11536584.120148929
5914,5947864.65,4407766.0,10355630.65,11799337.972755564
5915,5945132.59,4388829.0,10333961.59,11774647.968724575
5916,5963266.239999999,4429150.0,10392416.239999998,11841251.944352956
5917,6031860.99,4441015.0,10472875.99,11932928.812285036
5918,6112834.03,4474009.0,10586843.030000001,12062784.314877199
5919,6172708.9,4473686.0,10646394.9,12130638.47700296
5920,6172444.14,4439909.0,10612353.14,12091850.860390984
5921,6189471.63,4412219.0,10601690.629999999,12079701.860162986
5922,6102749.07,4309382.0,10412131.07,11863715.273734586
5923,5947880.8,4235282.0,10183162.8,11602825.899240803
5924,5783315.649999999,4317749.0,10101064.649999999,11509282.217399659
5925,5791945.56,4218374.0,10010319.559999999,11405886.101560192
5926,5555245.14,3985276.0,9540521.14,10870591.774831135
5927,5139000.69,3695633.0,8834633.690000001,10066294.588616157
5928,4730881.8100000005,3505756.0,8236637.8100000005,9384930.43679259
5929,4436936.38,3380427.0,7817363.38,8907203.790284155
5930,4296701.2,3278687.0,7575388.2,8631494.176226187
5931,4179598.14,3240868.0,7420466.140000001,8454974.00018307
5932,4098898.36,3257563.0,7356461.359999999,8382046.135467088
5933,4190004.03,3413748.0,7603752.029999999,8663812.286796477
5934,4427873.97,3721060.0,8148933.97,9284999.560089441
5935,4877015.01,3886597.0,8763612.01,9985371.578320023
5936,5104045.85,4008505.0,9112550.85,10382956.954250872
5937,5269672.5200000005,4100171.0,9369843.52,10676119.512268782
5938,5457050.61,4209496.0,9666546.61,11014186.806747936
5939,5653785.07,4327555.0,9981340.07,11372866.500113895
5940,5778847.7700000005,4340915.0,10119762.77,11530587.094407333
5941,5864004.83,4400057.0,10264061.83,11695003.288421644
5942,5953335.03,4432303.0,10385638.030000001,11833528.765210768
5943,6014869.47,4457404.0,10472273.469999999,11932242.293293037
5944,6005923.79,4471212.0,10477135.79,11937782.482872093
5945,5970292.07,4437741.0,10408033.07,11859045.96013635
5946,6008182.33,4406413.0,10414595.33,11866523.08308734
5947,5870897.57,4320635.0,10191532.57,11612362.522197148
5948,5755142.21,4409957.0,10165099.21,11582244.013828417
5949,5737061.24,4296702.0,10033763.24,11432598.130309997
5950,5582353.03,4038334.0,9620687.030000001,10961933.814921832
5951,5157261.54,3769179.0,8926440.54,10170900.487375597
5952,4736368.91,3565506.0,8301874.91,9459262.422673376
5953,4549817.83,3420726.0,7970543.83,9081739.553624535
5954,4321666.88,3337717.0,7659383.88,8727199.928011708
5955,4252898.07,3277409.0,7530307.07,8580128.160283573
5956,4211087.41,3309600.0,7520687.41,8569167.396679765
5957,4255348.5,3466472.0,7721820.5,8798341.011172732
5958,4505729.430000001,3730276.0,8236005.430000001,9384209.894934792
5959,4945568.52,3969585.0,8915153.52,10158039.912468433
5960,5178327.16,4099978.0,9278305.16,10571819.534448333
5961,5331080.29,4232947.0,9564027.29,10897374.982697695
5962,5541216.850000001,4295069.0,9836285.850000001,11207589.867139887
5963,5718125.94,4305199.0,10023324.940000001,11420704.597822817
5964,5774299.99,4274246.0,10048545.99,11449441.784676595
5965,5767445.48,4310604.0,10078049.48,11483058.438422913
5966,5749521.21,4303682.0,10053203.21,11454748.280693183
5967,5769276.319999999,4298241.0,10067517.32,11471057.960651612
5968,5804685.25,4235102.0,10039787.25,11439461.964328764
5969,5751129.69,4202357.0,9953486.690000001,11341130.00280037
5970,5638650.24,4125360.0,9764010.24,11125238.112968635
5971,5555261.44,4062612.0,9617873.440000001,10958727.974500442
5972,5494318.2,4151808.0,9646126.2,10990919.530492555
5973,5536152.43,4076054.0,9612206.43,10952270.910846379
5974,5374500.45,3895459.0,9269959.45,10562310.325763624
5975,5069287.529999999,3614173.0,8683460.53,9894045.957167577
5976,4788282.24,3379550.0,8167832.24,9306532.490566293
5977,4540107.66,3234519.0,7774626.66,8858509.02507186
5978,4367324.7700000005,3138039.0,7505363.7700000005,8551707.445331188
5979,4214033.37,3057666.0,7271699.37,8285467.240269302
5980,4146490.41,3045543.0,7192033.41,8194694.826812859
5981,4144166.07,3079368.0,7223534.07,8230587.0815935815
5982,4217172.649999999,3197560.0,7414732.649999999,8448441.188366976
5983,4427189.08,3313024.0,7740213.08,8819297.751997681
5984,4467016.01,3442942.0,7909958.01,9012707.295648385
5985,4691211.61,3542812.0,8234023.61,9381951.783886658
5986,4868874.26,3647438.0,8516312.26,9703595.081122534
5987,5003478.76,3730767.0,8734245.76,9951911.297584495
5988,5136840.04,3770727.0,8907567.04,10149395.780153463
5989,5241540.2,3799927.0,9041467.2,10301963.334544372
5990,5339044.720000001,3833377.0,9172421.72,10451174.589055462
5991,5406757.33,3848423.0,9255180.33,10545470.80746544
5992,5580079.06,3855536.0,9435615.059999999,10751060.445919076
5993,5533181.95,3913868.0,9447049.95,10764089.50579495
5994,5519499.600000001,3870494.0,9389993.600000001,10699078.771065645
5995,5403958.77,3807759.0,9211717.77,10495949.010876339
5996,5298533.22,3868504.0,9167037.219999999,10445039.420907656
5997,5353486.23,3791508.0,9144994.23,10419923.356253492
5998,5150352.06,3605049.0,8755401.059999999,9976015.916902395
5999,4914893.39,3393651.0,8308544.39,9466861.713463314
6000,4604278.3,3175210.0,7779488.3,8864048.43985022
6001,4374473.95,3023821.0,7398294.95,8429711.862809699
6002,4177442.96,2914118.0,7091560.96,8080215.232612501
6003,4048566.57,2855451.0,6904017.57,7866525.896061443
6004,3899681.19,2850341.0,6750022.1899999995,7691061.591059127
6005,3852245.81,2875953.0,6728198.8100000005,7666195.752846959
6006,3898856.5,2948327.0,6847183.5,7801768.430006273
6007,3940234.73,3031716.0,6971950.73,7943929.807178848
6008,3936904.500000001,3158775.0,7095679.500000001,8084907.949749368
6009,4147911.83,3255173.0,7403084.83,8435169.513326516
6010,4328176.74,3347644.0,7675820.74,8745928.296462245
6011,4547992.39,3427650.0,7975642.39,9087548.918080226
6012,4719865.88,3487905.0,8207770.88,9352039.087649513
6013,4759634.8,3527140.0,8286774.8,9442057.16426492
6014,4807931.87,3548294.0,8356225.87,9521190.60144477
6015,4789660.2,3541311.0,8330971.2,9492415.107533116
6016,4807297.91,3541901.0,8349198.91,9513183.993371988
6017,4828746.87,3609760.0,8438506.870000001,9614942.624913888
6018,4856934.569999999,3615700.0,8472634.57,9653828.162660716
6019,4802330.73,3632686.0,8435016.73,9610965.914771928
6020,4779753.52,3747856.0,8527609.52,9716467.32361663
6021,4898324.25,3702574.0,8600898.25,9799973.439669931
6022,4734135.93,3518399.0,8252534.93,9403043.81858585
6023,4497725.7,3322756.0,7820481.7,8910756.843963915
6024,4268125.9,3204037.0,7472162.9,8513877.94953708
6025,4085506.6,3147974.0,7233480.6,8241920.285054845
6026,3988114.08,3105274.0,7093388.08,8082297.076502596
6027,3919649.47,3083750.0,7003399.470000001,7979762.903647707
6028,3932335.66,3141055.0,7073390.66,8059511.76046169
6029,4061236.58,3332475.0,7393711.58,8424489.51242738
6030,4330976.63,3641721.0,7972697.63,9084193.620883657
6031,4839445.43,3863869.0,8703314.43,9916667.744685393
6032,5132245.63,4011090.0,9143335.629999999,10418033.526206141
6033,5248675.24,4126256.0,9374931.24,10681916.52548987
6034,5352940.7700000005,4189382.0,9542322.77,10872644.575089306
6035,5425558.43,4229351.0,9654909.43,11000927.255059524
6036,5500727.6,4212274.0,9713001.6,11067118.21634113
6037,5585615.62,4232535.0,9818150.620000001,11186926.354195492
6038,5729356.42,4292409.0,10021765.42,11418927.660794333
6039,5754432.04,4278628.0,10033060.04,11431796.895238673
6040,5657032.37,4286087.0,9943119.370000001,11329317.345832761
6041,5621543.16,4259008.0,9880551.16,11258026.327343186
6042,5606756.75,4243116.0,9849872.75,11223070.954725994
6043,5554399.71,4206955.0,9761354.71,11122212.368132247
6044,5490056.050000001,4328427.0,9818483.05,11187305.129188038
6045,5610284.79,4241036.0,9851320.79,11224720.87001706
6046,5386557.66,3981718.0,9368275.66,10674333.072537662
6047,5016179.4,3705791.0,8721970.4,9937924.595444124
6048,4696152.34,3542983.0,8239135.34,9387776.154408744
6049,4465286.840000001,3426135.0,7891421.840000001,8991586.946541453
6050,4319269.38,3350642.0,7669911.38,8739195.096119426
6051,4218102.14,3297161.0,7515263.14,8562986.91408545
6052,4183592.22,3340351.0,7523943.220000001,8572877.108223513
6053,4277852.5200000005,3502918.0,7780770.5200000005,8865509.417713063
